(0.10531718612792598,3886490.624642956)
(0.010103628233648663,3886490.625076199)
(0.0,3886490.625253376)
(-0.00993037948522938,3886490.625719221)
(-0.030406893619842702,3886490.626120077)
(-0.020004028746171982,3886490.626493896)
(-0.04973174830923406,3886490.626966014)
(-0.01973223924226203,3886490.627332868)
(0.0,3886490.627500127)
(0.04015472676930981,3886490.627894821)
(0.06149346980614989,3886490.628305431)
(0.5375617762169931,3886490.628685797)
(2.346863864161653,3886490.629174461)
(2.061965316589989,3886490.629570059)
(1.0206082215783447,3886490.630353148)
(3.632208015690738,3886490.630800033)
(42.63738214787376,3886490.631212317)
(52.24916893567527,3886490.631625236)
(60.10124117686861,3886490.63211699)
(54.3225859608372,3886490.632519801)
(50.80333505009343,3886490.632897297)
(43.23702517959765,3886490.63333582)
(48.281473366262496,3886490.633771505)
(36.8731592554888,3886490.63418451)
(29.17710926882625,3886490.634616892)
(21.01708813481204,3886490.634991062)
(31.25686022211287,3886490.635450471)
(19.012199820286327,3886490.638452186)
(11.78641779560059,3886490.638910878)
(14.307342349959224,3886490.639313305)
(48.943669806078034,3886490.639736265)
(60.53762646173328,3886490.640140464)
(65.75371649040864,3886490.640587461)
(66.01597426465075,3886490.640996039)
(68.2372026467437,3886490.641402625)
(75.71960306392648,3886490.641829114)
(81.03072044931199,3886490.642243001)
(83.13387564392409,3886490.642612385)
(82.86190497160223,3886490.643028495)
(82.88598502182751,3886490.64341422)
(85.24561392432892,3886490.643784501)
(85.9839279733824,3886490.644208299)
(81.34986158624216,3886490.644648946)
(67.52045957820046,3886490.645067141)
(56.73243539888734,3886490.645460305)
(49.09253481501621,3886490.645853659)
(40.15543243618803,3886490.646271224)
(7.867730360380425,3886490.646647337)
(-0.08105374155205367,3886490.647073302)
(-1.2608859634646539,3886490.647516104)
(-1.2810979667249975,3886490.647879321)
(-1.346796981989364,3886490.656402734)
(-1.3729071814217348,3886490.656963224)
(-1.4054839942351212,3886490.657430144)
(1.103482274958873,3886490.657936768)
(43.16980102348697,3886490.65837183)
(59.441350402792594,3886490.658803857)
(60.689430075027026,3886490.659232152)
(59.16293025037931,3886490.659698252)
(54.420625734087864,3886490.660157565)
(55.1272419363939,3886490.660576736)
(53.172961422418965,3886490.661053656)
(62.83787505912763,3886490.661652665)
(67.31444008478039,3886490.662113981)
(73.95725474027174,3886490.662508989)
(85.72469321819935,3886490.662960904)
(87.26068653393445,3886490.663381134)
(79.54278365502098,3886490.663777559)
(76.09347508530529,3886490.664301308)
(71.76669788213684,3886490.664702288)
(63.173892356599836,3886490.665151481)
(58.81672862349923,3886490.665577318)
(60.161057461777375,3886490.665977374)
(50.38332231259563,3886490.666397339)
(41.80517280287525,3886490.669058128)
(25.629116124952724,3886490.66953203)
(35.6585841482679,3886490.669965218)
(59.3353150809633,3886490.670384854)
(73.20369442083381,3886490.670860552)
(88.34023633286228,3886490.671262666)
(99.14430601709012,3886490.671721423)
(101.26912571213306,3886490.672192762)
(95.46323750509352,3886490.672662225)
(94.77160762696536,3886490.673063386)
(88.59045571328761,3886490.673460949)
(89.97424796617364,3886490.675256249)
(95.34577669048127,3886490.675706829)
(104.88464458422288,3886490.676155318)
(113.06365129674113,3886490.67656498)
(129.21657445499005,3886490.676938488)
(149.73193544315865,3886490.677370169)
(133.06576064037492,3886490.677783715)
(102.38306642512441,3886490.678153693)
(105.19876748850771,3886490.678565181)
(97.48901649280856,3886490.67895923)
(88.95201975272624,3886490.679345506)
(89.83207222514865,3886490.679733605)
(80.87806196224047,3886490.680134364)
(77.32103820067393,3886490.680533056)
(75.77540163568203,3886490.680930362)
(72.98049070981392,3886490.681320185)
(79.3863696541998,3886490.68173545)
(80.68638996483608,3886490.68212752)
(89.93103004551894,3886490.682575373)
(90.58164223079345,3886490.682984357)
(97.38063117311874,3886490.683358379)
(95.88919911459931,3886490.683712494)
(101.32651676480563,3886490.684136708)
(94.36414122884744,3886490.68450533)
(91.62087822607958,3886490.684896784)
(95.86472867794086,3886490.695643103)
(103.4557283448222,3886490.69609723)
(102.89868653251835,3886490.696479544)
(111.11387697378316,3886490.696938941)
(112.93375866600789,3886490.697320446)
(105.12462126927996,3886490.697734892)
(104.27578099382038,3886490.698110609)
(95.02708932384246,3886490.698485534)
(95.09699719181812,3886490.698898396)
(89.49961285640586,3886490.699296421)
(82.11199150181452,3886490.699690874)
(80.72909538667658,3886490.700089756)
(79.52300231018793,3886490.703945623)
(80.01433557586031,3886490.704459725)
(72.95148057400667,3886490.70488451)
(76.47312274106523,3886490.705325989)
(76.58468538513029,3886490.705768259)
(83.66607891796016,3886490.706163136)
(90.6304010449816,3886490.706560565)
(90.89545271525634,3886490.70691837)
(103.79792573935983,3886490.707317638)
(105.73251263674751,3886490.707713997)
(104.17269668574778,3886490.708158621)
(99.6578412987775,3886490.708530916)
(93.34345800662325,3886490.708928249)
(98.38211915933066,3886490.710105668)
(103.79134838951595,3886490.710501872)
(107.45768386702812,3886490.710895311)
(109.19290155941417,3886490.711284149)
(106.16785600814518,3886490.711692692)
(93.79699445235516,3886490.712091151)
(90.44983447022958,3886490.71253532)
(82.29658260077352,3886490.712922681)
(80.7554396547672,3886490.71329173)
(84.16290887841333,3886490.713695726)
(79.93564643794946,3886490.71410374)
(80.8530392406547,3886490.714531694)
(75.85302324103036,3886490.715000967)
(68.94923318377258,3886490.71541602)
(73.40504818897506,3886490.71577239)
(77.98675789110435,3886490.716161957)
(82.49241110267664,3886490.71662747)
(84.9303224067147,3886490.717014348)
(86.0161964902945,3886490.717351774)
(89.32562843793707,3886490.717763089)
(93.21762409997831,3886490.718133217)
(89.56697894373235,3886490.718493733)
(85.99465496159905,3886490.718865058)
(82.85950476748992,3886490.719217061)
(92.07440862660391,3886490.719604998)
(97.89690163906403,3886490.72136544)
(100.09844754367231,3886490.721761014)
(108.75700010183584,3886490.722197739)
(101.35430644833971,3886490.72257592)
(101.26930338877291,3886490.722938801)
(96.21707343214618,3886490.723339499)
(95.69337563469443,3886490.723717814)
(82.99507181786856,3886490.724155012)
(0.10463450540357555,3886490.724525908)
(0.010700381623768835,3886490.725002394)
(0.0,3886490.725172781)
(-0.010142686671806882,3886490.725516923)
(-0.030690891293741848,3886490.72590096)
(-0.02035123055623224,3886490.726986969)
(-0.051323708029204204,3886490.727427419)
(-0.021358142427982976,3886490.727808646)
(0.0,3886490.727973771)
(0.042652408976580874,3886490.728444698)
(0.0612737414971852,3886490.728833221)
(0.527364119524721,3886490.729229107)
(2.38388683215174,3886490.729640891)
(1.9899738266378497,3886490.730075056)
(1.039097396511361,3886490.730494204)
(3.6650044561314354,3886490.730910157)
(43.05828108104444,3886490.731300594)
(50.22238270761072,3886490.731657634)
(60.75731477424618,3886490.732375057)
(56.055388630165794,3886490.73279286)
(49.46238452742506,3886490.733183842)
(43.564925265285666,3886490.733576331)
(47.7600900706897,3886490.733970346)
(36.315638141009885,3886490.734343038)
(31.424637431029097,3886490.734769685)
(20.94880598214211,3886490.735177109)
(31.11185672150117,3886490.735554499)
(18.50865120765492,3886490.735948732)
(11.241024347171937,3886490.736361917)
(14.18751990802906,3886490.73672062)
(48.13951732040069,3886490.737136535)
(59.05072537072287,3886490.73999619)
(67.19884022874106,3886490.740507495)
(67.3013268015274,3886490.740969439)
(74.51969875176475,3886490.741389615)
(76.68767546301005,3886490.741823256)
(82.30408734177661,3886490.742251979)
(81.84081952882838,3886490.742626581)
(80.74409372228965,3886490.743036412)
(83.16997324243957,3886490.74340432)
(86.07602902040628,3886490.743831549)
(78.33060999825614,3886490.744208183)
(76.81106492947342,3886490.744643652)
(63.90728417489391,3886490.7452695)
(58.42571138771078,3886490.745690025)
(47.56320943959813,3886490.746083867)
(42.154883224341184,3886490.746477807)
(7.578455408929004,3886490.746876457)
(-0.08094674435517654,3886490.747299256)
(-1.286185286416183,3886490.747742206)
(-1.336080191979462,3886490.748136091)
(-1.3294005850064292,3886490.748536754)
(-1.4334196565734387,3886490.748937793)
(-1.3369009069816808,3886490.749318575)
(1.0941745947152808,3886490.749760142)
(41.49559750328731,3886490.751931164)
(62.17500268584165,3886490.752344257)
(63.39643206991422,3886490.752741457)
(59.53050872523552,3886490.753117747)
(56.797501059349585,3886490.753514679)
(55.05060368961874,3886490.753890614)
(55.51695830774537,3886490.754286368)
(66.2347498383105,3886490.75470667)
(69.69038859989575,3886490.755118762)
(73.28076344612727,3886490.755568926)
(81.1893560795931,3886490.755963093)
(85.68818194137486,3886490.756343152)
(81.14165070644472,3886490.756727853)
(74.00635475460038,3886490.757217051)
(69.60644159814785,3886490.757575877)
(69.7099656335057,3886490.757986378)
(62.446732014921665,3886490.758395016)
(57.319387445289586,3886490.758762753)
(50.312724356483955,3886490.759172915)
(43.12681786383072,3886490.75952803)
(25.158327467899795,3886490.759889365)
(36.55617815675966,3886490.760330075)
(59.21301069013012,3886490.760703262)
(76.09928212867231,3886490.761100697)
(84.38536240440595,3886490.761477278)
(95.06982425327367,3886490.761829985)
(98.90320096667256,3886490.762201785)
(91.59245458232277,3886490.762604933)
(90.63459634533397,3886490.762955121)
(86.77331929369797,3886490.763323815)
(88.13273608656607,3886490.76369365)
(93.56399907637456,3886490.764098043)
(101.42064088845846,3886490.764512652)
(110.99116905397229,3886490.764913712)
(136.32906969869424,3886490.765316244)
(148.62080605291948,3886490.765706748)
(126.14067145231334,3886490.766077266)
(106.77123069868631,3886490.766428205)
(102.3924188242102,3886490.766809342)
(95.89583987362971,3886490.767858787)
(91.32644768965358,3886490.768326815)
(89.18717932764537,3886490.768741986)
(84.43853492999077,3886490.769173204)
(78.06290740819676,3886490.769608088)
(79.4562295843925,3886490.770039678)
(77.13803028258928,3886490.770422125)
(77.41295329245364,3886490.770841023)
(82.16386512445766,3886490.771241999)
(90.36151750422175,3886490.771621887)
(92.97080919177967,3886490.772045189)
(96.28940945653454,3886490.772436448)
(98.02665630048881,3886490.772808382)
(101.51473866027104,3886490.773976654)
(92.89812577508441,3886490.774308741)
(93.59757436834192,3886490.77467314)
(98.41612119936441,3886490.775070056)
(102.90846598562173,3886490.775441171)
(103.83730105784379,3886490.775803346)
(111.96812972226927,3886490.776242473)
(106.54660399163507,3886490.776605716)
(104.08828182535345,3886490.776946821)
(105.63494833281302,3886490.777352501)
(96.48212978363611,3886490.777715819)
(98.28569253894568,3886490.778063269)
(89.50340107176754,3886490.778462151)
(85.8093466021844,3886490.779482437)
(77.90481611073568,3886490.779867467)
(78.51544770176258,3886490.780295002)
(76.97415087668165,3886490.780688021)
(74.31184259925726,3886490.781058891)
(80.19898223438281,3886490.781449844)
(78.71183911949944,3886490.781840737)
(84.26793458692897,3886490.782191448)
(91.16998925343218,3886490.78254274)
(89.25014575993598,3886490.782879394)
(102.94646779255075,3886490.783228757)
(106.28616471039483,3886490.783576137)
(101.4835383093205,3886490.783967089)
(99.69437145245881,3886490.786372086)
(90.49499354770529,3886490.786741062)
(95.78294728910188,3886490.787124411)
(103.68064455818933,3886490.78748134)
(105.19050021426465,3886490.787891829)
(107.32986576956631,3886490.788296498)
(102.03218594734315,3886490.788671909)
(92.58575504470912,3886490.789083178)
(91.19118366634913,3886490.789473136)
(90.4397914619221,3886490.789862126)
(85.78749860860704,3886490.790275073)
(85.26823509431767,3886490.790668412)
(83.12850315282725,3886490.79109008)
(82.15774134117825,3886490.791479807)
(70.79282863455242,3886490.791886444)
(74.61814961990112,3886490.792321815)
(71.1459822444904,3886490.792694622)
(76.14788002270632,3886490.793083149)
(77.07789211539351,3886490.793457737)
(84.20268037450981,3886490.793827712)
(89.14305475745185,3886490.794198112)
(90.52122988433732,3886490.794603765)
(90.34024363998499,3886490.794957133)
(88.97741171644607,3886490.795310234)
(85.72996202135997,3886490.795697499)
(85.23850717029009,3886490.796097669)
(91.08058069362565,3886490.797489225)
(99.72529103044005,3886490.797908445)
(100.52965169449999,3886490.798300102)
(104.94026107759422,3886490.798700894)
(108.41005607444413,3886490.799122682)
(101.07368627556599,3886490.799530181)
(97.98548098564581,3886490.799901262)
(95.16675742203685,3886490.800297191)
(88.64390236250674,3886490.800686388)
(0.10178106059327632,3886490.801105625)
(0.010050909755625333,3886490.801485171)
(0.0,3886490.801660699)
(-0.01026503000228785,3886490.802097427)
(-0.03219049313080723,3886490.802796071)
(-0.02144946179542352,3886490.803267695)
(-0.05067942131915264,3886490.803669607)
(-0.019858662929379704,3886490.804078689)
(0.0,3886490.804268646)
(0.04066298297143721,3886490.80467647)
(0.06278188938762223,3886490.805070085)
(0.5522393390301132,3886490.805461234)
(2.220356354336487,3886490.80584967)
(2.0760340645073643,3886490.806279646)
(1.0349329896194193,3886490.806653847)
(3.9502597676137494,3886490.80706664)
(45.19245241721295,3886490.807494329)
(50.619474816260826,3886490.80788647)
(61.40417501710054,3886490.808335517)
(56.051177925915844,3886490.808802986)
(47.577505804529025,3886490.809182584)
(43.443639396303155,3886490.809611143)
(49.67665526607806,3886490.809986491)
(38.10306396454065,3886490.810431781)
(30.934402073345254,3886490.81086316)
(20.614778013985305,3886490.811252099)
(32.52625517423486,3886490.811649501)
(19.430104794330205,3886490.812086724)
(11.476405482991291,3886490.812461126)
(13.828006346685576,3886490.815182342)
(48.9398678946032,3886490.815688824)
(57.03619737582292,3886490.81611534)
(66.16728746898181,3886490.816559099)
(64.76717042963705,3886490.817030813)
(69.1088780106745,3886490.817449942)
(73.68945726682017,3886490.81792866)
(82.24190357901008,3886490.818357388)
(83.49972347403545,3886490.818765439)
(83.69102885544672,3886490.819250162)
(81.42615238047748,3886490.819648554)
(88.87642046557995,3886490.820198418)
(82.3513359879285,3886490.820596611)
(81.52234721465811,3886490.821081662)
(65.62630221617749,3886490.821518278)
(57.06122422208702,3886490.821909672)
(47.875737501721744,3886490.822357267)
(38.992279731552934,3886490.822774239)
(7.888122639112957,3886490.823234127)
(-0.08470698810693955,3886490.823670906)
(-1.3237449741666771,3886490.824125675)
(-1.3308654196959901,3886490.82462564)
(-1.3230827532245615,3886490.825027549)
(-1.327586474769446,3886490.82745547)
(-1.3847374893131277,3886490.827889346)
(1.1211328458916552,3886490.828314596)
(41.132240772990315,3886490.828789237)
(61.317358966623615,3886490.829189889)
(62.96492324637935,3886490.829615652)
(59.25745190565771,3886490.830042055)
(55.72609735009428,3886490.830483613)
(53.3244264716354,3886490.830970508)
(53.7876780127039,3886490.831352013)
(61.970411830398646,3886490.831847503)
(71.13040185984005,3886490.833185792)
(76.44114968178499,3886490.833611436)
(81.22810587916891,3886490.834064118)
(85.60306490404432,3886490.834493086)
(85.75956869536111,3886490.834959104)
(75.6447609583217,3886490.835420874)
(68.97567660693437,3886490.83581495)
(66.43498743723023,3886490.836316546)
(58.4692477060329,3886490.836690795)
(57.81638664271901,3886490.837114303)
(51.42948112072244,3886490.837564203)
(39.69529416011977,3886490.837940948)
(26.64154853603378,3886490.840697232)
(36.61027082240279,3886490.841118852)
(60.24044644198858,3886490.841620019)
(74.04087924722015,3886490.84210181)
(84.93219852001532,3886490.842521875)
(94.59087274095322,3886490.842979089)
(100.52104389472444,3886490.843395649)
(96.56902469002009,3886490.84386208)
(96.48159285864222,3886490.84426899)
(87.33900705671635,3886490.844703412)
(89.85813401828646,3886490.845126558)
(91.97686743332598,3886490.846304312)
(96.88224945127754,3886490.846775375)
(109.68293278446785,3886490.847203233)
(131.10768324608537,3886490.847601617)
(143.05159486225978,3886490.848094362)
(135.41731333311336,3886490.848513619)
(108.24545411422284,3886490.848992467)
(100.64700602090502,3886490.849386227)
(100.12241906319903,3886490.849803074)
(91.81066202954072,3886490.850238671)
(90.6451761181122,3886490.850631131)
(81.7619254873211,3886490.851084759)
(79.08005986918413,3886490.85168282)
(74.9334021782793,3886490.852231132)
(74.20329782129352,3886490.852667662)
(76.8723679448245,3886490.853133106)
(85.33795224650264,3886490.853582663)
(88.05898163620199,3886490.853979041)
(94.66045910674913,3886490.854412817)
(100.10549466103109,3886490.854840691)
(102.72365534921883,3886490.855286499)
(103.10518101770924,3886490.855710233)
(90.98387379332871,3886490.856190753)
(90.38346624879512,3886490.858237727)
(96.79426864288621,3886490.858735563)
(97.89296274024582,3886490.859110688)
(104.22909325155797,3886490.859582087)
(109.96479437268272,3886490.860016096)
(109.07213022364537,3886490.860419619)
(105.39819347019451,3886490.860869842)
(102.27960348572122,3886490.861264962)
(96.4291052003677,3886490.861723321)
(99.78573448700715,3886490.862150298)
(87.59802673755297,3886490.862524239)
(87.13950769863388,3886490.865595549)
(85.48079183602394,3886490.866133156)
(76.11671279928972,3886490.866546613)
(74.3901093831189,3886490.866986007)
(77.04214062905083,3886490.86750257)
(76.13965417114596,3886490.867904194)
(77.48741847524369,3886490.868424575)
(84.5830703311539,3886490.868785432)
(92.31687014427533,3886490.869221306)
(96.05750955916153,3886490.869630175)
(100.19429532577507,3886490.870017865)
(103.41051167874122,3886490.870485268)
(100.39778665403205,3886490.870999569)
(99.20056039809967,3886490.871456142)
(92.55953704507195,3886490.871836065)
(97.53730680378547,3886490.872325325)
(104.1430053771928,3886490.872729344)
(110.13769960827167,3886490.873112453)
(103.27888012896835,3886490.87355999)
(104.50553025639176,3886490.873952478)
(95.02029546356498,3886490.874357134)
(91.91486972151576,3886490.874812358)
(87.91886134177572,3886490.875204251)
(84.12351025247244,3886490.875636209)
(86.47999021075188,3886490.877726413)
(81.27084263209792,3886490.878181577)
(75.57186661798116,3886490.878584514)
(74.81004707915551,3886490.878985558)
(75.55375395133609,3886490.879384588)
(76.81986619999637,3886490.879832104)
(75.50760318400569,3886490.88026117)
(77.41174881190878,3886490.880659606)
(87.06591595596163,3886490.881107904)
(88.35523739812976,3886490.881446588)
(92.48805746437776,3886490.881821864)
(95.72914241597921,3886490.882231979)
(90.13424635996003,3886490.88568581)
(86.90428410400003,3886490.886110568)
(87.57825846062099,3886490.886518496)
(89.93731399240559,3886490.886932495)
(96.65556343289401,3886490.887292616)
(104.40471142146394,3886490.887706685)
(107.66657237211413,3886490.888136741)
(104.32742628772252,3886490.888531481)
(102.16461296837056,3886490.88892551)
(94.16612249410048,3886490.889319236)
(90.27156378814315,3886490.889763018)
(84.23347747482654,3886490.890137228)
(0.10594825586980083,3886490.900020924)
(0.01021986006101547,3886490.900529634)
(0.0,3886490.90072597)
(-0.010355885255037913,3886490.901167916)
(-0.029939215615139656,3886490.901620464)
(-0.018984787928988892,3886490.902035938)
(-0.05174725380655709,3886490.902480413)
(-0.020213174028640403,3886490.902919178)
(0.0,3886490.903100577)
(0.039776515912952524,3886490.903555906)
(0.061203208428628156,3886490.903961494)
(0.5625717585632171,3886490.904417799)
(2.2897647414283693,3886490.904824954)
(2.0098871809388905,3886490.909545863)
(1.1211843251049036,3886490.909987937)
(3.6937198508518216,3886490.91041374)
(45.26570101859197,3886490.910833114)
(51.465546933088774,3886490.911229604)
(59.441649317757424,3886490.911641778)
(55.123182656957866,3886490.912040347)
(50.63525993662988,3886490.912488458)
(43.05703954452635,3886490.912876731)
(45.863724432102046,3886490.9132839)
(36.232626949644064,3886490.913685272)
(31.856536438392766,3886490.914124752)
(20.804518263813858,3886490.919209222)
(30.65663248038763,3886490.919721418)
(19.481079615834794,3886490.920193109)
(11.700562471919588,3886490.920633555)
(13.903885746530335,3886490.921031204)
(48.59194715302366,3886490.921441631)
(59.39208812975055,3886490.921854557)
(63.958098027898245,3886490.922214092)
(67.85081623116814,3886490.922606942)
(68.70810697518945,3886490.923036322)
(78.23769129717931,3886490.923456254)
(84.83990697641983,3886490.9265738)
(83.05175054726303,3886490.92700188)
(81.44651060651682,3886490.927426423)
(76.5354534005298,3886490.927807545)
(85.49128595338468,3886490.928261036)
(82.34377486592385,3886490.928692792)
(79.63570305460924,3886490.929096383)
(63.36838441005825,3886490.929531928)
(58.55566782745143,3886490.929941558)
(49.17105430882352,3886490.930440317)
(42.57211282241782,3886490.930845715)
(7.465755530636091,3886490.931275295)
(-0.08173023995026356,3886490.934150707)
(-1.2320597396232014,3886490.934618893)
(-1.3274643423062171,3886490.935054383)
(-1.4131099962075266,3886490.935465135)
(-1.3723303346524904,3886490.935943245)
(-1.466914754488787,3886490.936372784)
(1.1569798358625891,3886490.936843576)
(42.0509122713455,3886490.937237608)
(60.80389387925797,3886490.937653409)
(58.72847820929461,3886490.938066682)
(58.085780171888445,3886490.93845648)
(56.218002987668896,3886490.93886036)
(55.17651105087255,3886490.939302464)
(55.78872338387066,3886490.939712829)
(64.46785463407222,3886490.940170761)
(69.33705507800201,3886490.940599461)
(75.49974312489653,3886490.941077491)
(83.91053873308722,3886490.941481719)
(82.98871520803216,3886490.941887042)
(83.72675608076236,3886490.942272581)
(77.86538445337423,3886490.942698366)
(70.51981839872246,3886490.943067586)
(66.94546088579199,3886490.943478069)
(62.335209740024354,3886490.943888999)
(58.43688788529842,3886490.945899181)
(51.71286715239847,3886490.946334577)
(40.79992734773849,3886490.946754781)
(25.948137704231513,3886490.947173085)
